selling_price,km_driven,seats,mileage_num,engine_cc,max_power_bhp,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,no_years
90000,99361,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,1,0,0,16
650000,25000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,4
409000,70000,5.0,19.1,1197.0,85.8,0,0,1,1,0,1,0,1,0,0,7
395000,80000,5.0,24.0,1120.0,70.0,1,0,0,1,0,1,0,1,0,0,6
215000,70000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,1,0,0,11
400000,70000,5.0,19.1,1197.0,85.8,0,0,1,1,0,1,0,1,0,0,7
120000,60000,5.0,18.6,1199.0,79.4,0,0,1,1,0,1,0,0,0,1,9
645000,10000,5.0,20.3,1199.0,84.0,0,0,1,1,0,0,0,0,0,0,3
81000,80000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,0,0,0,15
1300000,30000,5.0,25.6,1498.0,97.9,1,0,0,1,0,1,0,0,0,0,4
1250000,33000,5.0,25.6,1498.0,97.9,1,0,0,1,0,1,0,0,0,0,4
535000,90000,7.0,16.02,1373.0,93.7,0,0,1,1,0,1,0,0,0,1,8
555000,80100,5.0,19.01,1461.0,108.5,1,0,0,1,0,1,0,1,0,0,7
725000,120000,5.0,17.4,1497.0,117.3,0,0,1,1,0,1,0,0,0,0,7
300000,10000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,0,0,1,38
229999,40000,5.0,25.17,799.0,53.3,0,0,1,1,0,1,0,0,0,0,5
800000,160000,8.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,1,0,0,8
409999,47000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,0,0,0,4
1210000,25000,5.0,21.38,1396.0,88.7,1,0,0,1,0,1,0,0,0,0,3
400000,26000,5.0,23.84,1199.0,84.0,0,0,1,1,0,1,0,0,0,0,4
520000,29000,5.0,24.0,1186.0,73.97,1,0,0,1,0,1,0,0,0,0,3
650000,50000,5.0,21.4,1197.0,83.1,0,0,1,1,0,0,0,0,0,0,5
325000,58000,5.0,16.1,1298.0,88.2,0,0,1,1,0,1,0,0,0,1,10
420000,120000,5.0,17.4,1197.0,85.8,0,0,1,1,0,0,0,0,0,0,9
400000,50000,5.0,20.4,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,7
254999,80000,5.0,17.0,1197.0,80.0,0,0,1,1,0,1,1,0,0,0,11
65000,60000,5.0,17.3,993.0,60.0,0,0,1,1,0,1,1,0,0,0,18
351000,36000,5.0,23.1,998.0,67.04,0,0,1,1,0,1,0,0,0,0,4
404000,120000,8.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,0,0,1,14
185000,185000,5.0,21.1,1248.0,73.9,1,0,0,1,0,1,0,0,0,1,10
250000,50000,5.0,23.08,1461.0,63.1,1,0,0,1,0,1,0,0,0,0,10
60000,100000,5.0,17.3,993.0,60.0,0,0,1,1,0,1,1,0,0,0,19
500000,50000,5.0,17.1,1591.0,121.3,0,0,1,1,0,1,0,1,0,0,8
85000,80000,5.0,18.2,998.0,67.1,0,0,1,1,0,1,0,1,0,0,14
85000,60000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,1,0,0,16
85000,80000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,1,0,0,0,16
265000,90000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,1,0,0,0,10
130000,162000,5.0,19.0,998.0,66.1,0,0,1,1,0,1,0,1,0,0,11
480000,110000,7.0,20.77,1248.0,88.76,1,0,0,1,0,1,0,0,0,1,8
170000,120000,5.0,17.8,1248.0,75.0,1,0,0,1,0,1,0,0,0,1,13
275000,45000,5.0,23.08,1461.0,63.1,1,0,0,1,0,1,0,0,0,0,10
89000,90000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,1,0,0,16
170000,90000,5.0,20.0,1399.0,68.0,1,0,0,1,0,1,0,1,0,0,11
1090000,16500,5.0,17.0,1197.0,110.0,0,0,1,0,0,1,0,0,0,0,2
1100000,67000,5.0,17.01,1582.0,126.2,1,0,0,1,0,0,0,0,0,0,4
610000,52000,5.0,22.0,1197.0,81.8,0,0,1,0,0,1,0,0,0,0,3
335000,40000,5.0,20.63,1198.0,67.0,0,0,1,0,0,1,0,0,0,0,5
434999,40000,5.0,18.9,1197.0,82.0,0,0,1,0,0,1,0,0,0,0,6
3000000,35000,7.0,14.24,2755.0,174.5,1,0,0,1,0,1,0,0,0,0,3
390000,13000,5.0,20.71,799.0,53.26,0,0,1,0,0,1,0,0,0,0,3
325000,40000,5.0,18.5,1198.0,86.8,0,0,1,0,0,1,0,0,0,0,9
640000,10000,5.0,17.0,1198.0,73.75,0,0,1,0,0,1,0,0,0,0,2
450000,9000,5.0,16.95,1498.0,97.7,0,0,1,0,0,1,0,0,0,0,9
400000,70000,5.0,23.59,1364.0,67.06,1,0,0,0,0,1,0,1,0,0,8
215000,60000,5.0,20.36,1197.0,78.9,0,0,1,0,0,1,0,0,0,0,12
570000,40000,5.0,20.45,1461.0,83.8,1,0,0,0,0,1,0,0,0,0,7
680000,93000,7.0,15.1,2179.0,140.0,1,0,0,0,0,1,0,0,0,0,9
325000,80000,7.0,12.8,2494.0,102.0,1,0,0,1,0,1,1,0,0,0,13
150000,50000,5.0,15.64,1193.0,64.08,0,0,1,1,0,1,0,1,0,0,10
690000,68000,5.0,14.5,1797.0,147.5,0,0,1,0,0,0,0,0,0,0,8
1550000,25000,5.0,14.84,2143.0,170.0,1,0,0,1,0,0,0,0,0,0,8
64000,18000,4.0,25.4,624.0,37.5,0,0,1,0,0,1,0,0,0,0,9
250000,120000,5.0,23.08,1461.0,63.1,1,0,0,1,0,1,0,0,0,0,8
65000,35000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,0,0,0,16
550000,60000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,5
140000,70000,5.0,20.36,1197.0,78.9,0,0,1,1,0,1,1,0,0,0,11
300000,30000,5.0,25.17,799.0,53.3,0,0,1,1,0,1,0,0,0,0,5
800000,70000,5.0,16.34,1798.0,189.3,0,0,1,1,0,0,0,0,0,0,5
2625000,9000,5.0,13.6,1999.0,177.0,1,0,0,0,0,0,0,0,0,0,4
5150000,20000,5.0,22.37,2487.0,214.56,0,0,1,0,0,0,0,0,0,0,2
3200000,45000,5.0,19.33,1999.0,177.0,1,0,0,0,0,0,0,0,0,0,4
503000,110000,7.0,14.1,2179.0,147.94,1,0,0,1,0,1,0,0,0,0,6
3800000,20000,5.0,18.0,1969.0,190.0,1,0,0,1,0,0,0,0,0,0,2
2000000,68089,5.0,19.16,2494.0,157.7,0,0,1,0,1,0,0,0,0,0,5
225000,58343,5.0,21.79,998.0,67.05,0,0,1,0,1,1,0,0,0,0,8
740000,38817,5.0,27.39,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,3
550000,56494,5.0,18.2,1199.0,88.7,0,0,1,0,1,1,0,0,0,0,5
750000,79328,7.0,12.99,2494.0,100.6,1,0,0,0,1,1,0,1,0,0,8
650000,5621,5.0,22.0,1197.0,81.8,0,0,1,0,1,0,0,0,0,0,2
625000,25538,5.0,16.78,1496.0,88.73,0,0,1,0,1,1,0,0,0,0,4
600000,69779,5.0,22.0,1197.0,81.8,0,0,1,0,0,0,0,0,0,0,3
450000,56290,5.0,24.0,1186.0,73.97,1,0,0,0,0,1,0,0,0,0,4
5400000,7500,5.0,16.78,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
5500000,8500,5.0,16.78,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
779000,7032,5.0,19.0,1199.0,88.76,0,0,1,0,1,0,0,0,0,0,2
645000,11000,5.0,14.3,1598.0,103.5,0,0,1,0,0,0,0,0,0,0,5
2475000,2000,5.0,16.8,1984.0,150.0,1,0,0,0,0,0,0,0,0,0,3
150000,106000,5.0,20.36,1197.0,78.9,0,0,1,1,0,1,0,0,0,1,11
265000,162000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,0,0,1,9
500000,120000,5.0,11.1,2354.0,158.8,0,0,1,1,0,0,0,1,0,0,12
480000,90000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,6
535000,70000,5.0,22.32,1582.0,126.32,1,0,0,1,0,1,0,0,0,1,7
250000,240000,8.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,0,0,1,16
300000,100000,5.0,21.5,1248.0,88.8,1,0,0,1,0,1,0,1,0,0,9
340000,214000,5.0,13.9,1599.0,103.2,0,0,1,1,0,1,0,1,0,0,12
340000,214000,5.0,16.8,1493.0,110.0,1,0,0,1,0,1,0,1,0,0,12
240000,50000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,0,0,0,5
1085000,1000,5.0,18.0,1497.0,117.6,0,0,1,1,0,0,0,0,0,0,3
750000,19000,5.0,28.4,1248.0,74.02,1,0,0,1,0,0,0,0,0,0,4
95000,265000,5.0,17.0,1405.0,70.0,1,0,0,1,0,1,0,1,0,0,9
409999,35000,5.0,20.88,1196.0,61.7,0,0,0,1,0,1,0,0,0,0,1
215000,80000,5.0,23.95,998.0,67.05,0,0,1,1,0,1,0,1,0,0,7
1290000,50000,7.0,16.0,2179.0,140.0,1,0,0,1,0,0,0,0,0,0,5
150000,80000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,0,0,0,11
219000,50000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,8
325000,100000,5.0,23.84,1199.0,84.0,0,0,1,1,0,1,0,0,0,0,3
260000,120000,5.0,15.1,1196.0,73.0,0,0,1,1,0,1,0,1,0,0,8
2625000,9000,5.0,13.6,1999.0,177.0,1,0,0,0,0,0,0,0,0,0,4
5150000,20000,5.0,22.37,2487.0,214.56,0,0,1,0,0,0,0,0,0,0,2
3200000,45000,5.0,19.33,1999.0,177.0,1,0,0,0,0,0,0,0,0,0,4
503000,110000,7.0,14.1,2179.0,147.94,1,0,0,1,0,1,0,0,0,0,6
3800000,20000,5.0,18.0,1969.0,190.0,1,0,0,1,0,0,0,0,0,0,2
2000000,68089,5.0,19.16,2494.0,157.7,0,0,1,0,1,0,0,0,0,0,5
225000,58343,5.0,21.79,998.0,67.05,0,0,1,0,1,1,0,0,0,0,8
740000,38817,5.0,27.39,1248.0,74.0,1,0,0,0,0,1,0,0,0,0,3
550000,56494,5.0,18.2,1199.0,88.7,0,0,1,0,1,1,0,0,0,0,5
750000,79328,7.0,12.99,2494.0,100.6,1,0,0,0,1,1,0,1,0,0,8
650000,5621,5.0,22.0,1197.0,81.8,0,0,1,0,1,0,0,0,0,0,2
625000,25538,5.0,16.78,1496.0,88.73,0,0,1,0,1,1,0,0,0,0,4
600000,69779,5.0,22.0,1197.0,81.8,0,0,1,0,0,0,0,0,0,0,3
450000,56290,5.0,24.0,1186.0,73.97,1,0,0,0,0,1,0,0,0,0,4
5400000,7500,5.0,16.78,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
5500000,8500,5.0,16.78,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,2
779000,7032,5.0,19.0,1199.0,88.76,0,0,1,0,1,0,0,0,0,0,2
645000,11000,5.0,14.3,1598.0,103.5,0,0,1,0,0,0,0,0,0,0,5
2475000,2000,5.0,16.8,1984.0,150.0,1,0,0,0,0,0,0,0,0,0,3
700000,40000,5.0,23.8,1498.0,78.9,1,0,0,1,0,0,0,0,0,0,2
950000,45000,5.0,21.38,1396.0,88.7,1,0,0,1,0,1,0,0,0,0,4
160000,80000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,1,0,0,11
409999,135000,5.0,24.4,1120.0,71.01,1,0,0,1,0,1,0,1,0,0,6
840000,120000,7.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,1,0,0,6
450000,67000,5.0,23.59,1364.0,67.1,1,0,0,1,0,1,0,0,0,0,8
900000,50000,5.0,28.4,1248.0,74.02,1,0,0,1,0,1,0,0,0,0,4
570000,134000,7.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,1,0,0,13
254999,110000,5.0,23.08,1461.0,63.1,1,0,0,1,0,1,0,1,0,0,10
130000,40000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,0,0,0,12
530000,120000,5.0,23.4,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,8
520000,110000,5.0,20.14,1498.0,88.8,1,0,0,1,0,1,0,1,0,0,6
229999,170000,5.0,21.0,1461.0,64.1,1,0,0,1,0,1,0,1,0,0,10
81000,80000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,1,0,0,17
600000,47000,5.0,25.2,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,5
409999,93000,5.0,19.1,1197.0,81.86,0,0,1,1,0,1,0,0,0,0,6
120000,70000,4.0,16.1,796.0,37.0,0,0,1,1,0,1,0,1,0,0,11
320000,50000,5.0,23.1,998.0,67.04,0,0,1,1,0,1,0,0,0,0,7
292000,70000,5.0,20.0,1399.0,68.05,1,0,0,1,0,1,0,0,0,0,6
390000,80000,7.0,13.93,2179.0,138.03,1,0,0,1,0,1,0,0,0,0,9
550000,44000,5.0,18.16,1196.0,86.8,0,0,1,1,0,1,0,0,0,0,5
385000,25000,5.0,23.1,998.0,67.04,0,0,1,1,0,1,0,0,0,0,7
800000,25000,5.0,15.29,1591.0,121.3,0,0,1,1,0,1,0,0,0,0,5
675000,10000,5.0,21.21,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,2
1525000,50000,7.0,17.6,2179.0,153.86,1,0,0,1,0,1,0,0,0,0,3
950000,30000,5.0,23.0,1498.0,98.96,1,0,0,1,0,1,0,0,0,0,3
610000,50000,5.0,21.19,1396.0,88.73,1,0,0,1,0,1,0,1,0,0,6
525000,120000,5.0,22.54,1396.0,88.73,1,0,0,1,0,1,0,0,0,0,9
700000,40000,5.0,23.8,1498.0,78.9,1,0,0,1,0,0,0,0,0,0,2
375000,80000,7.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,0,0,0,6
580000,90000,5.0,20.45,1461.0,83.8,1,0,0,1,0,1,0,0,0,0,6
434999,50000,5.0,20.4,1197.0,83.11,0,0,1,1,0,1,0,1,0,0,6
350000,2136,5.0,22.5,999.0,67.0,0,0,1,1,0,1,0,0,0,0,1
730000,250000,7.0,12.99,2494.0,100.0,1,0,0,1,0,1,0,0,0,0,9
600000,35000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,6
1050000,120000,7.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,0,0,0,6
735000,70000,5.0,27.39,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,4
1050000,18000,5.0,19.6,1461.0,108.45,1,0,0,0,0,1,0,0,0,0,3
420000,110000,7.0,18.2,1248.0,73.74,1,0,0,1,0,1,0,1,0,0,5
800000,60000,5.0,23.65,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,4
2000000,60000,7.0,12.55,2982.0,168.5,1,0,0,1,0,0,0,0,0,0,6
600000,147000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,5
1900000,130000,7.0,12.55,2982.0,168.5,1,0,0,1,0,0,0,0,0,0,6
500000,99500,7.0,11.5,1991.0,147.9,1,0,0,1,0,1,0,0,0,1,10
200000,110000,5.0,17.0,1405.0,71.0,1,0,0,1,0,1,0,1,0,0,10
370000,35000,5.0,19.49,1198.0,67.04,0,0,1,1,0,1,0,0,0,0,5
260000,110000,5.0,16.2,1493.0,110.0,1,0,0,1,0,1,0,1,0,0,11
280000,100000,6.0,25.32,1198.0,77.0,1,0,0,1,0,1,0,0,0,0,5
610000,21000,7.0,16.02,1373.0,93.7,0,0,1,1,0,1,0,0,0,0,7
300000,60000,5.0,23.5,1498.0,90.0,1,0,0,1,0,1,0,1,0,0,8
140000,40000,5.0,16.6,1405.0,70.0,1,0,0,1,0,1,0,0,0,0,11
229999,50000,5.0,19.81,1086.0,68.05,0,0,1,1,0,1,0,0,0,0,13
200000,65000,5.0,19.0,998.0,66.1,0,0,1,1,0,1,0,1,0,0,11
200000,80000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,0,0,0,10
560000,119000,5.0,23.9,1582.0,126.2,1,0,0,1,0,1,0,0,0,0,6
750000,80000,7.0,24.52,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,5
585000,90000,5.0,25.2,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,4
760000,20000,5.0,17.01,1591.0,121.4,0,0,1,1,0,1,0,0,0,0,5
430000,80000,5.0,25.2,1248.0,74.0,1,0,0,1,0,1,0,1,0,0,7
480000,44665,6.0,25.32,1198.0,77.0,1,0,0,1,0,1,0,0,0,0,1
643000,10000,5.0,20.8,1493.0,113.4,1,0,0,1,0,1,0,0,0,0,2
500000,60000,5.0,20.14,1197.0,81.86,0,0,1,1,0,1,0,0,0,0,3
425000,22000,5.0,18.5,1198.0,86.8,0,0,1,1,0,1,0,0,0,0,5
250000,25000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,0,0,0,7
285000,70000,5.0,27.62,793.0,47.0,1,0,0,1,0,1,0,0,0,0,5
160000,123000,5.0,17.5,1298.0,85.8,0,0,1,1,0,1,0,0,0,1,13
250000,70000,5.0,20.54,1598.0,103.6,1,0,0,1,0,1,0,1,0,0,10
170000,70000,5.0,18.6,1199.0,79.4,0,0,1,1,0,1,0,1,0,0,8
409999,45000,5.0,23.59,1364.0,67.06,1,0,0,1,0,1,0,0,0,0,8
400000,40000,5.0,18.9,1197.0,82.0,0,0,1,1,0,0,0,0,0,0,6
700000,30000,5.0,28.4,1248.0,74.02,1,0,0,1,0,1,0,0,0,0,2
350000,90000,5.0,12.9,1799.0,130.0,0,0,1,1,0,0,0,0,0,0,14
660000,34000,7.0,17.5,1373.0,91.1,0,0,1,1,0,1,0,1,0,0,5
268000,25000,5.0,24.7,796.0,47.3,0,0,1,1,0,1,0,0,0,0,4
270000,50000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,0,0,0,5
300000,50000,5.0,25.44,936.0,57.6,1,0,0,1,0,1,0,0,0,0,8
450000,90000,5.0,23.84,1199.0,84.0,0,0,1,1,0,1,0,0,0,0,4
220000,70000,5.0,25.44,936.0,57.6,1,0,0,1,0,1,0,1,0,0,9
250000,146000,7.0,13.93,2179.0,138.0,1,0,0,1,0,1,0,1,0,0,12
300000,85000,5.0,15.6,1196.0,70.0,0,0,1,1,0,1,0,1,0,0,9
88000,201850,5.0,17.88,1396.0,52.8,1,0,0,1,0,1,0,1,0,0,12
561000,30000,5.0,26.59,1248.0,74.0,1,0,0,1,0,1,0,0,0,0,5
755000,15000,5.0,28.4,1248.0,74.02,1,0,0,1,0,1,0,0,0,0,3
235000,25000,5.0,22.7,799.0,53.64,0,0,1,1,0,1,0,0,0,0,4
165000,90000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,0,0,0,10
190000,80000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,13
110000,50000,5.0,17.2,1396.0,53.5,1,0,0,1,0,1,0,0,0,0,10
320000,80000,8.0,13.6,2523.0,63.0,1,0,0,1,0,1,0,1,0,0,9
330000,110000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,1,0,0,11
540000,38000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,5
180000,60000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,0,0,0,8
270000,100000,7.0,15.37,1196.0,73.0,0,0,1,1,0,1,0,0,0,1,5
450000,30000,5.0,17.5,1197.0,85.8,0,0,1,1,0,1,0,0,0,0,9
450000,30000,5.0,19.1,1197.0,85.8,0,0,1,1,0,1,0,0,0,0,7
200000,50000,5.0,18.6,1199.0,76.8,0,0,1,1,0,1,0,0,0,0,6
425000,42000,5.0,23.84,1199.0,84.0,0,0,1,1,0,1,0,0,0,0,4
400000,30000,5.0,18.2,1199.0,82.4,0,0,1,1,0,1,0,0,0,0,5
125000,60000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,0,0,1,12
1600000,14000,5.0,17.1,1956.0,170.0,1,0,0,1,0,1,0,0,0,0,3
900000,22000,5.0,17.4,1497.0,117.3,0,0,1,1,0,1,0,0,0,0,6
450000,90000,5.0,20.54,1598.0,103.6,1,0,0,1,0,1,0,0,0,0,9
210000,46000,5.0,20.92,998.0,67.1,0,0,1,1,0,1,0,0,0,0,10
801000,20000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,3
317000,15000,7.0,15.42,1405.0,70.0,1,0,0,1,0,1,0,0,0,0,7
600000,40000,7.0,16.02,1373.0,93.7,0,0,1,1,0,1,0,1,0,0,6
330000,30000,5.0,18.5,1197.0,82.85,0,0,1,1,0,1,0,1,0,0,7
320000,15000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,4
160000,50000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,11
120000,110000,5.0,15.3,1341.0,83.0,0,0,1,1,0,1,0,1,0,0,14
130000,70000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,1,0,0,12
220000,80000,5.0,18.2,1199.0,82.4,0,0,1,1,0,1,0,0,0,0,6
229999,50000,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,1,0,0,1,0,1,0,0,0,1,13
340000,110000,5.0,17.57,1193.0,88.7,0,0,1,1,0,1,0,0,0,0,6
200000,70000,5.0,19.68,1399.0,67.0,1,0,0,1,0,1,0,1,0,0,8
140000,50000,5.0,19.7,796.0,46.3,0,0,1,1,0,1,0,1,0,0,19
1000000,190000,8.0,12.99,2494.0,100.6,1,0,0,1,0,1,0,0,0,0,8
495000,100000,7.0,13.6,2523.0,63.0,1,0,0,1,0,1,0,1,0,0,11
236000,60000,5.0,22.74,796.0,47.3,0,0,1,1,0,1,0,0,0,0,6
390000,40000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,0,0,0,6
275000,90000,5.0,19.3,1248.0,73.9,1,0,0,1,0,1,0,1,0,0,12
503000,110000,7.0,14.1,2179.0,147.94,1,0,0,1,0,1,0,0,0,0,6
775000,32000,5.0,24.3,1248.0,88.5,1,0,0,0,0,1,0,0,0,0,4
1800000,30000,7.0,11.36,2755.0,171.5,1,0,0,1,0,0,0,0,0,0,5
850000,58000,5.0,19.67,1582.0,126.2,1,0,0,1,0,1,0,0,0,0,5
750000,5000,5.0,24.3,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,3
570000,25000,5.0,18.6,1197.0,81.83,0,0,1,1,0,1,0,0,0,0,3
580000,32000,5.0,18.9,1197.0,81.86,0,0,1,1,0,1,0,0,0,0,3
484999,30000,5.0,18.7,1199.0,88.7,0,0,1,1,0,1,0,0,0,0,5
700000,43000,7.0,15.4,1497.0,117.3,0,0,1,0,0,1,0,0,0,0,4
415000,60000,5.0,17.7,1497.0,113.42,0,0,1,0,0,1,0,0,0,0,9
325000,50000,5.0,19.34,1198.0,76.0,0,0,1,1,0,0,0,0,0,0,6
550000,14200,5.0,18.16,1196.0,86.8,0,0,1,1,0,1,0,0,0,0,3
300000,10000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,0,0,0,4
217000,25000,5.0,22.7,799.0,53.64,0,0,1,1,0,1,0,0,0,0,3
700000,19100,5.0,19.0,1194.0,94.68,0,0,1,1,0,1,0,0,0,0,3
466000,25000,5.0,20.3,1086.0,68.0,0,0,1,1,0,0,1,0,0,0,2
484999,54000,5.0,23.0,1498.0,98.96,1,0,0,0,0,1,0,0,0,0,7
670000,35000,5.0,22.71,1461.0,84.8,1,0,0,1,0,1,0,0,0,0,3
500000,20000,5.0,18.9,1197.0,81.86,0,0,1,1,0,1,0,1,0,0,3
675000,52000,5.0,23.65,1248.0,88.5,1,0,0,1,0,1,0,0,0,0,5
220000,120000,5.0,23.0,1396.0,90.0,1,0,0,1,0,1,0,1,0,0,10
1650000,50000,5.0,17.1,1956.0,170.0,1,0,0,1,0,1,0,0,0,0,4
630000,120000,7.0,20.77,1248.0,88.8,1,0,0,1,0,1,0,1,0,0,8
250000,90000,5.0,18.8,1248.0,90.0,1,0,0,1,0,1,0,1,0,0,11
120000,120000,5.0,18.9,998.0,67.1,0,0,1,1,0,1,0,0,0,1,17
300000,101500,5.0,21.14,1498.0,103.52,1,0,0,1,0,1,0,1,0,0,6
525000,75000,5.0,22.32,1582.0,126.3,1,0,0,1,0,0,0,0,0,0,8
204999,97500,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,10
204999,97500,5.0,18.89078740157478,1418.9650590551182,89.08584830216492,0,0,1,1,0,1,0,0,0,0,10
1100000,100000,7.0,15.4,1997.0,120.0,1,0,0,1,0,1,0,0,0,0,5
480000,55735,5.0,19.01,1461.0,108.45,1,0,0,1,0,1,0,1,0,0,9
605000,80000,7.0,15.1,2179.0,140.0,1,0,0,1,0,1,0,1,0,0,7
250000,50000,5.0,24.7,796.0,47.3,0,0,1,1,0,1,0,1,0,0,5
245000,70000,5.0,20.0,1399.0,68.1,1,0,0,1,0,1,0,1,0,0,8
210000,76000,5.0,20.36,1197.0,78.9,0,0,1,1,0,1,1,0,0,0,9
730000,1500,5.0,21.21,1197.0,81.8,0,0,1,1,0,1,0,0,0,0,1
500000,76000,7.0,15.96,2523.0,62.1,1,0,0,1,0,1,0,0,0,0,9
400000,40000,5.0,20.51,998.0,67.04,0,0,1,1,0,1,0,0,0,0,6
280000,60000,5.0,21.1,814.0,55.2,0,0,1,1,0,1,0,1,0,0,6
561000,170000,8.0,12.8,2494.0,102.0,1,0,0,1,0,1,0,0,0,1,12
950000,181491,7.0,13.5,2477.0,175.56,1,0,0,0,0,1,0,0,0,0,8
375000,53319,5.0,25.44,936.0,56.3,1,0,0,0,0,1,0,0,0,0,5
700000,40906,5.0,21.66,1498.0,108.62,1,0,0,0,0,1,0,0,0,0,4
375000,31711,5.0,17.6,1496.0,88.7,0,0,1,0,0,1,0,1,0,0,9
270000,43755,5.0,21.1,814.0,55.2,0,0,1,0,0,1,0,1,0,0,9
300000,66693,5.0,25.17,799.0,53.3,0,0,1,0,0,1,0,0,0,0,5
225000,59549,5.0,19.0,998.0,67.1,0,0,1,0,0,1,0,0,0,0,11
1350000,94385,8.0,12.99,2494.0,100.6,1,0,0,0,0,1,0,0,0,0,6
200000,73730,5.0,18.2,998.0,67.1,0,0,1,0,0,1,0,0,0,0,11
400000,221889,5.0,22.32,1582.0,126.32,1,0,0,0,0,1,0,0,0,0,10
500000,116104,5.0,25.8,1498.0,98.6,1,0,0,0,0,1,0,0,0,0,8
500000,150546,5.0,22.0,1197.0,81.8,0,0,1,0,0,1,0,0,0,0,6
1500000,148120,7.0,14.24,2755.0,174.5,1,0,0,0,0,1,0,0,0,0,8
555000,20000,5.0,15.8,1499.0,110.0,0,0,1,1,0,1,0,1,0,0,6
580000,30000,5.0,18.9,1197.0,81.86,0,0,1,1,0,0,0,0,0,0,3
337000,142000,7.0,13.7,2179.0,138.1,1,0,0,1,0,1,0,0,0,1,10
175000,20000,10.0,12.2,1948.0,68.0,1,0,0,1,0,1,0,0,0,0,10
180000,120000,5.0,18.8,1248.0,90.0,1,0,0,1,0,1,0,1,0,0,12
200000,80000,5.0,19.81,1086.0,68.05,0,0,1,1,0,1,0,0,0,0,10
260000,60000,5.0,19.09,1405.0,69.01,1,0,0,1,0,1,0,0,0,0,5
